/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/1.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/2.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/3.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/4.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/5.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/6.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/7.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/8.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/9.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/10.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/11.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/12.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/13.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/14.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/15.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/16.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/17.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/18.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/19.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/20.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/21.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/22.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/23.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/24.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/25.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/26.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/27.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/28.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/29.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/30.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/31.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/32.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/33.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/34.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/35.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/36.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/37.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/38.jpg 0
/home/data/shizh/real_or_fake/idCard/3_real_birthday_cropped/39.jpg 0
